,linear_sorted,binary_sorted,jump_sorted,found,param_1_length,param_2_value
751,0.0002372264862060547,2.86102294921875e-06,1.3828277587890625e-05,False,8000,62270
752,0.000186920166015625,3.0994415283203125e-06,1.4066696166992188e-05,True,8000,47676
753,2.8133392333984375e-05,3.0994415283203125e-06,5.9604644775390625e-06,False,8000,7571
754,0.0003349781036376953,3.337860107421875e-06,2.0742416381835938e-05,True,8000,89796
755,0.0002009868621826172,3.0994415283203125e-06,1.3113021850585938e-05,False,8000,53274
756,0.0001239776611328125,3.0994415283203125e-06,8.106231689453125e-06,True,8000,30030
757,9.489059448242188e-05,3.5762786865234375e-06,8.106231689453125e-06,False,8000,24255
758,2.8133392333984375e-05,3.337860107421875e-06,5.9604644775390625e-06,True,8000,7257
759,0.00019669532775878906,2.86102294921875e-06,1.1682510375976562e-05,False,8000,52469
760,0.000152587890625,3.0994415283203125e-06,1.2159347534179688e-05,True,8000,39586
761,0.00011444091796875,3.0994415283203125e-06,8.344650268554688e-06,False,8000,28738
762,1.9550323486328125e-05,3.337860107421875e-06,5.7220458984375e-06,True,8000,5095
763,0.00037789344787597656,3.337860107421875e-06,2.1219253540039062e-05,False,8000,98518
764,1.9073486328125e-06,2.384185791015625e-06,3.337860107421875e-06,True,8000,66
765,4.38690185546875e-05,3.0994415283203125e-06,5.9604644775390625e-06,False,8000,11109
766,0.00023698806762695312,3.0994415283203125e-06,1.5735626220703125e-05,True,8000,62197
767,0.00014066696166992188,3.0994415283203125e-06,1.049041748046875e-05,False,8000,37298
768,0.00010752677917480469,2.6226043701171875e-06,1.0251998901367188e-05,True,8000,27815
769,0.00024700164794921875,3.5762786865234375e-06,1.5497207641601562e-05,False,8000,64440
770,0.00019741058349609375,3.0994415283203125e-06,1.239776611328125e-05,True,8000,50448
771,0.00021219253540039062,3.0994415283203125e-06,5.340576171875e-05,False,8000,57054
772,0.00017714500427246094,4.0531158447265625e-06,1.33514404296875e-05,True,8000,35724
773,4.076957702636719e-05,3.0994415283203125e-06,6.9141387939453125e-06,False,8000,10912
774,0.00026035308837890625,3.337860107421875e-06,1.5735626220703125e-05,True,8000,68241
775,0.00029969215393066406,3.337860107421875e-06,1.7881393432617188e-05,False,8000,76133
776,0.00034880638122558594,3.5762786865234375e-06,2.0742416381835938e-05,True,8000,87557
777,0.00013208389282226562,3.337860107421875e-06,9.298324584960938e-06,False,8000,34543
778,0.00012373924255371094,3.337860107421875e-06,1.0013580322265625e-05,True,8000,31654
779,0.0001544952392578125,3.0994415283203125e-06,1.2636184692382812e-05,False,8000,40626
780,0.00034308433532714844,3.0994415283203125e-06,2.09808349609375e-05,True,8000,92147
781,0.00018072128295898438,3.0994415283203125e-06,1.1682510375976562e-05,False,8000,48740
782,0.00010728836059570312,3.337860107421875e-06,1.0728836059570312e-05,True,8000,26881
783,0.00021696090698242188,3.0994415283203125e-06,1.33514404296875e-05,False,8000,58965
784,6.246566772460938e-05,3.337860107421875e-06,7.152557373046875e-06,True,8000,15790
785,0.0003123283386230469,3.0994415283203125e-06,2.0265579223632812e-05,False,8000,83238
786,0.0003104209899902344,3.5762786865234375e-06,1.811981201171875e-05,True,8000,64452
787,0.0002262592315673828,3.0994415283203125e-06,1.5020370483398438e-05,False,8000,61022
788,2.9802322387695312e-05,2.86102294921875e-06,6.9141387939453125e-06,True,8000,7293
789,1.049041748046875e-05,3.337860107421875e-06,5.0067901611328125e-06,False,8000,2633
790,0.0003535747528076172,3.337860107421875e-06,1.9788742065429688e-05,True,8000,95160
791,0.00034165382385253906,3.0994415283203125e-06,1.7881393432617188e-05,False,8000,91105
792,0.00010180473327636719,3.337860107421875e-06,9.059906005859375e-06,True,8000,25836
793,0.0002932548522949219,4.0531158447265625e-06,2.2172927856445312e-05,False,8000,75906
794,6.699562072753906e-05,2.6226043701171875e-06,8.106231689453125e-06,True,8000,16779
795,0.00011706352233886719,3.0994415283203125e-06,1.1444091796875e-05,False,8000,31210
796,0.00018668174743652344,3.337860107421875e-06,1.239776611328125e-05,True,8000,49606
797,0.0003235340118408203,3.0994415283203125e-06,2.0265579223632812e-05,False,8000,86764
798,0.0001926422119140625,2.86102294921875e-06,1.239776611328125e-05,True,8000,50068
799,7.62939453125e-06,3.337860107421875e-06,5.245208740234375e-06,False,8000,1696
800,0.00035953521728515625,3.337860107421875e-06,2.0742416381835938e-05,True,9000,83433
801,7.891654968261719e-05,3.337860107421875e-06,6.9141387939453125e-06,False,9000,18495
802,0.0001800060272216797,3.337860107421875e-06,1.3113021850585938e-05,True,9000,41789
803,0.00035834312438964844,3.337860107421875e-06,2.002716064453125e-05,False,9000,83880
804,3.695487976074219e-05,3.5762786865234375e-06,5.245208740234375e-06,True,9000,8709
805,0.0003840923309326172,3.0994415283203125e-06,2.0742416381835938e-05,False,9000,89308
806,0.00025725364685058594,2.6226043701171875e-06,1.71661376953125e-05,True,9000,59308
807,0.00016355514526367188,3.0994415283203125e-06,1.049041748046875e-05,False,9000,38688
808,0.00016260147094726562,3.814697265625e-06,1.2159347534179688e-05,True,9000,37621
809,0.0002605915069580078,3.5762786865234375e-06,1.6689300537109375e-05,False,9000,60411
810,0.00025534629821777344,3.337860107421875e-06,1.6450881958007812e-05,True,9000,58852
811,4.8160552978515625e-05,3.0994415283203125e-06,8.106231689453125e-06,False,9000,11689
812,6.9141387939453125e-06,3.337860107421875e-06,4.0531158447265625e-06,True,9000,1412
813,0.0002665519714355469,3.5762786865234375e-06,1.7642974853515625e-05,False,9000,63164
814,0.0002880096435546875,1.9073486328125e-06,1.9073486328125e-05,True,9000,68383
815,0.00016832351684570312,2.86102294921875e-06,1.430511474609375e-05,False,9000,36800
816,0.00033211708068847656,2.86102294921875e-06,1.8358230590820312e-05,True,9000,77532
817,4.3392181396484375e-05,3.814697265625e-06,6.67572021484375e-06,False,9000,10053
818,0.00020265579223632812,3.0994415283203125e-06,1.52587890625e-05,True,9000,46760
819,9.5367431640625e-05,3.814697265625e-06,8.344650268554688e-06,False,9000,22773
820,0.00016450881958007812,4.0531158447265625e-06,1.3589859008789062e-05,True,9000,32466
821,0.0003533363342285156,3.337860107421875e-06,2.2172927856445312e-05,False,9000,81202
822,0.0003478527069091797,2.6226043701171875e-06,2.2649765014648438e-05,True,9000,82318
823,0.00020003318786621094,3.0994415283203125e-06,1.33514404296875e-05,False,9000,47446
824,4.7206878662109375e-05,3.814697265625e-06,6.198883056640625e-06,True,9000,10598
825,0.00012111663818359375,3.0994415283203125e-06,8.821487426757812e-06,False,9000,25824
826,0.0004055500030517578,2.6226043701171875e-06,2.5272369384765625e-05,True,9000,97364
827,3.552436828613281e-05,3.0994415283203125e-06,6.9141387939453125e-06,False,9000,8857
828,0.00012874603271484375,3.814697265625e-06,1.049041748046875e-05,True,9000,30523
829,0.00035309791564941406,3.337860107421875e-06,2.1219253540039062e-05,False,9000,83274
830,0.0003771781921386719,3.337860107421875e-06,2.2172927856445312e-05,True,9000,88768
831,0.00042819976806640625,3.5762786865234375e-06,2.3603439331054688e-05,False,9000,98964
832,4.887580871582031e-05,3.337860107421875e-06,7.867813110351562e-06,True,9000,11904
833,0.00012731552124023438,3.337860107421875e-06,1.0728836059570312e-05,False,9000,29080
834,0.0003521442413330078,2.384185791015625e-06,1.7881393432617188e-05,True,9000,81912
835,0.0002353191375732422,3.337860107421875e-06,1.5020370483398438e-05,False,9000,55891
836,0.00022602081298828125,3.0994415283203125e-06,1.5974044799804688e-05,True,9000,52543
837,5.078315734863281e-05,3.0994415283203125e-06,6.198883056640625e-06,False,9000,11757
838,2.1219253540039062e-05,3.0994415283203125e-06,6.198883056640625e-06,True,9000,4438
839,0.0003485679626464844,3.0994415283203125e-06,1.8596649169921875e-05,False,9000,80422
840,6.341934204101562e-05,2.86102294921875e-06,5.9604644775390625e-06,True,9000,14895
841,0.00033855438232421875,3.5762786865234375e-06,2.1219253540039062e-05,False,9000,80703
842,0.00012564659118652344,3.337860107421875e-06,1.1205673217773438e-05,True,9000,29221
843,0.0003032684326171875,2.86102294921875e-06,1.9788742065429688e-05,False,9000,69320
844,0.00010180473327636719,3.814697265625e-06,8.821487426757812e-06,True,9000,23536
845,0.00013113021850585938,3.0994415283203125e-06,1.0967254638671875e-05,False,9000,30429
846,0.00029349327087402344,3.337860107421875e-06,1.7404556274414062e-05,True,9000,68059
847,6.866455078125e-05,3.0994415283203125e-06,9.775161743164062e-06,False,9000,16320
848,0.0004448890686035156,4.0531158447265625e-06,2.6941299438476562e-05,True,9000,97801
849,0.0003895759582519531,3.337860107421875e-06,2.3603439331054688e-05,False,9000,90240
850,0.00011587142944335938,3.5762786865234375e-06,1.2159347534179688e-05,True,9000,26157
851,7.224082946777344e-05,3.337860107421875e-06,9.5367431640625e-06,False,9000,13393
852,0.00040912628173828125,3.337860107421875e-06,2.0742416381835938e-05,True,9000,96658
853,0.0002522468566894531,3.0994415283203125e-06,1.6450881958007812e-05,False,9000,59833
854,0.0003802776336669922,3.337860107421875e-06,1.9311904907226562e-05,True,9000,90076
855,3.123283386230469e-05,2.86102294921875e-06,4.0531158447265625e-06,False,9000,7180
856,0.0003578662872314453,3.814697265625e-06,1.9550323486328125e-05,True,9000,85177
857,0.00042891502380371094,3.337860107421875e-06,2.2649765014648438e-05,False,9000,99901
858,0.00011444091796875,3.0994415283203125e-06,8.344650268554688e-06,True,9000,25812
859,0.00010442733764648438,3.337860107421875e-06,1.0013580322265625e-05,False,9000,23571
860,0.0003285408020019531,3.337860107421875e-06,1.7642974853515625e-05,True,9000,75276
861,0.0001666545867919922,3.337860107421875e-06,1.1444091796875e-05,False,9000,39071
862,0.0003352165222167969,3.0994415283203125e-06,1.9788742065429688e-05,True,9000,79118
863,0.00011658668518066406,2.86102294921875e-06,9.775161743164062e-06,False,9000,27275
864,6.866455078125e-05,2.86102294921875e-06,5.7220458984375e-06,True,9000,14812
865,0.0001595020294189453,2.86102294921875e-06,1.2159347534179688e-05,False,9000,37403
866,0.0003707408905029297,3.337860107421875e-06,2.193450927734375e-05,True,9000,81606
867,0.0001418590545654297,3.337860107421875e-06,1.0967254638671875e-05,False,9000,32115
868,5.841255187988281e-05,3.5762786865234375e-06,9.059906005859375e-06,True,9000,13394
869,0.0001366138458251953,3.0994415283203125e-06,1.0967254638671875e-05,False,9000,31900
870,0.0002334117889404297,2.86102294921875e-06,1.5974044799804688e-05,True,9000,52979
871,0.00041484832763671875,3.337860107421875e-06,2.3365020751953125e-05,False,9000,99812
872,0.0003762245178222656,3.337860107421875e-06,2.1219253540039062e-05,True,9000,88378
873,0.00012826919555664062,3.0994415283203125e-06,1.1444091796875e-05,False,9000,28879
874,0.0003459453582763672,2.86102294921875e-06,1.8358230590820312e-05,True,9000,80571
875,0.00019311904907226562,3.0994415283203125e-06,1.3589859008789062e-05,False,9000,45521
876,5.125999450683594e-05,3.0994415283203125e-06,5.4836273193359375e-06,True,9000,11523
877,7.3909759521484375e-06,3.0994415283203125e-06,4.76837158203125e-06,False,9000,1660
878,0.00034880638122558594,3.0994415283203125e-06,2.09808349609375e-05,True,9000,81839
879,0.00016188621520996094,2.86102294921875e-06,1.3113021850585938e-05,False,9000,37131
880,0.0001919269561767578,3.0994415283203125e-06,1.2159347534179688e-05,True,9000,45172
881,0.00028324127197265625,2.86102294921875e-06,1.52587890625e-05,False,9000,65685
882,0.00022745132446289062,3.0994415283203125e-06,1.430511474609375e-05,True,9000,51207
883,0.0003879070281982422,3.5762786865234375e-06,2.09808349609375e-05,False,9000,91480
884,0.00037741661071777344,3.337860107421875e-06,2.0503997802734375e-05,True,9000,86973
885,0.00033354759216308594,3.337860107421875e-06,1.9788742065429688e-05,False,9000,76122
886,0.00019216537475585938,3.337860107421875e-06,1.239776611328125e-05,True,9000,44151
887,8.130073547363281e-05,3.0994415283203125e-06,7.3909759521484375e-06,False,9000,17285
888,0.00012874603271484375,3.5762786865234375e-06,9.059906005859375e-06,True,9000,29205
889,5.9604644775390625e-05,3.5762786865234375e-06,1.049041748046875e-05,False,9000,12870
890,7.915496826171875e-05,3.337860107421875e-06,7.62939453125e-06,True,9000,17858
891,0.00022220611572265625,3.0994415283203125e-06,1.2636184692382812e-05,False,9000,53057
892,0.0002601146697998047,3.337860107421875e-06,1.5974044799804688e-05,True,9000,61163
893,0.0004227161407470703,3.5762786865234375e-06,2.2172927856445312e-05,False,9000,97747
894,6.890296936035156e-05,2.86102294921875e-06,6.4373016357421875e-06,True,9000,15223
895,0.0004162788391113281,2.86102294921875e-06,2.2411346435546875e-05,False,9000,99758
896,0.0004181861877441406,3.5762786865234375e-06,2.2172927856445312e-05,True,9000,96500
897,0.0001583099365234375,3.0994415283203125e-06,1.2159347534179688e-05,False,9000,36551
898,2.1457672119140625e-06,3.337860107421875e-06,3.5762786865234375e-06,True,9000,190
899,0.00020074844360351562,3.5762786865234375e-06,1.239776611328125e-05,False,9000,45421
900,0.0004649162292480469,3.0994415283203125e-06,2.5987625122070312e-05,True,10000,99929
901,0.0003921985626220703,2.86102294921875e-06,1.9550323486328125e-05,False,10000,81989
902,0.0004591941833496094,3.5762786865234375e-06,2.2649765014648438e-05,True,10000,95198
903,3.933906555175781e-05,3.0994415283203125e-06,4.76837158203125e-06,False,10000,7754
904,2.8848648071289062e-05,3.0994415283203125e-06,7.867813110351562e-06,True,10000,5601
905,2.5987625122070312e-05,3.5762786865234375e-06,1.0251998901367188e-05,False,10000,4991
906,8.821487426757812e-06,3.5762786865234375e-06,5.7220458984375e-06,True,10000,1421
907,0.00022912025451660156,3.0994415283203125e-06,1.430511474609375e-05,False,10000,48173
908,2.86102294921875e-06,3.0994415283203125e-06,4.291534423828125e-06,True,10000,331
909,2.5033950805664062e-05,3.337860107421875e-06,4.5299530029296875e-06,False,10000,5787
910,8.034706115722656e-05,3.337860107421875e-06,8.821487426757812e-06,True,10000,16220
911,3.600120544433594e-05,3.0994415283203125e-06,6.9141387939453125e-06,False,10000,7295
912,0.00047969818115234375,3.814697265625e-06,2.7418136596679688e-05,True,10000,99876
913,0.00022029876708984375,3.0994415283203125e-06,1.3113021850585938e-05,False,10000,45427
914,0.0004444122314453125,2.86102294921875e-06,2.2649765014648438e-05,True,10000,92300
915,8.797645568847656e-05,3.337860107421875e-06,8.106231689453125e-06,False,10000,18005
916,0.0001685619354248047,4.0531158447265625e-06,1.0251998901367188e-05,True,10000,35315
917,0.00020694732666015625,3.814697265625e-06,1.3828277587890625e-05,False,10000,43654
918,8.58306884765625e-05,3.0994415283203125e-06,7.3909759521484375e-06,True,10000,17910
919,0.0001533031463623047,3.337860107421875e-06,1.1682510375976562e-05,False,10000,31675
920,0.00023245811462402344,2.6226043701171875e-06,1.4543533325195312e-05,True,10000,49659
921,0.0004496574401855469,3.337860107421875e-06,2.2411346435546875e-05,False,10000,96250
922,0.00036907196044921875,3.0994415283203125e-06,2.193450927734375e-05,True,10000,77905
923,0.0004439353942871094,3.0994415283203125e-06,2.3126602172851562e-05,False,10000,93558
924,0.00022840499877929688,3.337860107421875e-06,1.3828277587890625e-05,True,10000,47699
925,0.000152587890625,3.337860107421875e-06,1.2636184692382812e-05,False,10000,31103
926,0.0002758502960205078,3.5762786865234375e-06,1.6927719116210938e-05,True,10000,57463
927,0.0002300739288330078,3.814697265625e-06,1.4543533325195312e-05,False,10000,48650
928,0.0003113746643066406,2.86102294921875e-06,1.5974044799804688e-05,True,10000,64495
929,0.000110626220703125,3.337860107421875e-06,7.152557373046875e-06,False,10000,23370
930,0.00019979476928710938,3.5762786865234375e-06,1.3589859008789062e-05,True,10000,40987
931,0.0002579689025878906,3.5762786865234375e-06,1.6689300537109375e-05,False,10000,54652
932,9.226799011230469e-05,3.5762786865234375e-06,1.0251998901367188e-05,True,10000,19006
933,2.8848648071289062e-05,3.337860107421875e-06,6.67572021484375e-06,False,10000,5710
934,0.00015091896057128906,3.0994415283203125e-06,1.1444091796875e-05,True,10000,32050
935,7.581710815429688e-05,3.0994415283203125e-06,8.58306884765625e-06,False,10000,15457
936,0.0002288818359375,3.0994415283203125e-06,1.33514404296875e-05,True,10000,48336
937,0.0003402233123779297,3.337860107421875e-06,1.6450881958007812e-05,False,10000,72062
938,0.00045990943908691406,3.0994415283203125e-06,2.4557113647460938e-05,True,10000,97864
939,0.00034618377685546875,3.0994415283203125e-06,1.6927719116210938e-05,False,10000,70574
940,0.00018358230590820312,3.337860107421875e-06,1.0967254638671875e-05,True,10000,38548
941,0.0004055500030517578,3.337860107421875e-06,2.1696090698242188e-05,False,10000,86965
942,0.00035262107849121094,3.337860107421875e-06,1.8358230590820312e-05,True,10000,73008
943,0.00037479400634765625,3.337860107421875e-06,2.193450927734375e-05,False,10000,79339
944,7.867813110351562e-06,3.5762786865234375e-06,4.76837158203125e-06,True,10000,1405
945,0.00034117698669433594,4.0531158447265625e-06,2.0742416381835938e-05,False,10000,66673
946,0.00014328956604003906,3.337860107421875e-06,1.2874603271484375e-05,True,10000,29589
947,0.00026035308837890625,2.86102294921875e-06,1.5974044799804688e-05,False,10000,56491
948,0.00046133995056152344,3.337860107421875e-06,2.384185791015625e-05,True,10000,96253
949,0.00028443336486816406,3.337860107421875e-06,1.6927719116210938e-05,False,10000,56525
950,0.00016808509826660156,3.0994415283203125e-06,1.1444091796875e-05,True,10000,35036
951,0.00026917457580566406,3.0994415283203125e-06,1.6927719116210938e-05,False,10000,55975
952,0.00019550323486328125,3.0994415283203125e-06,1.1682510375976562e-05,True,10000,40560
953,0.00020694732666015625,3.337860107421875e-06,1.3589859008789062e-05,False,10000,44112
954,3.5762786865234375e-06,3.337860107421875e-06,4.76837158203125e-06,True,10000,383
955,0.0005116462707519531,3.5762786865234375e-06,2.1457672119140625e-05,False,10000,97842
956,0.00026798248291015625,3.0994415283203125e-06,1.4543533325195312e-05,True,10000,56321
957,0.00039958953857421875,3.337860107421875e-06,1.8596649169921875e-05,False,10000,85651
958,4.4345855712890625e-05,3.0994415283203125e-06,5.9604644775390625e-06,True,10000,9166
959,0.0002765655517578125,3.0994415283203125e-06,1.6927719116210938e-05,False,10000,59337
960,0.0002682209014892578,3.0994415283203125e-06,1.6450881958007812e-05,True,10000,57528
961,0.0004589557647705078,3.0994415283203125e-06,2.384185791015625e-05,False,10000,97551
962,0.00038051605224609375,3.337860107421875e-06,1.9788742065429688e-05,True,10000,82176
963,0.00034546852111816406,3.0994415283203125e-06,1.9788742065429688e-05,False,10000,73940
964,0.0004220008850097656,3.0994415283203125e-06,2.3365020751953125e-05,True,10000,88638
965,0.00012373924255371094,3.337860107421875e-06,1.0251998901367188e-05,False,10000,22940
966,7.295608520507812e-05,3.337860107421875e-06,6.67572021484375e-06,True,10000,15296
967,0.00042510032653808594,3.337860107421875e-06,2.1457672119140625e-05,False,10000,90710
968,0.00030803680419921875,3.337860107421875e-06,1.6689300537109375e-05,True,10000,65908
969,8.20159912109375e-05,3.0994415283203125e-06,6.67572021484375e-06,False,10000,16795
970,0.00020885467529296875,2.0265579223632812e-05,1.6927719116210938e-05,True,10000,43703
971,0.00021123886108398438,4.0531158447265625e-06,1.621246337890625e-05,False,10000,44040
972,0.00022602081298828125,2.86102294921875e-06,1.5974044799804688e-05,True,10000,47246
973,9.751319885253906e-05,3.0994415283203125e-06,8.344650268554688e-06,False,10000,20571
974,0.0002918243408203125,3.337860107421875e-06,1.7404556274414062e-05,True,10000,60736
975,0.0004546642303466797,3.337860107421875e-06,2.2411346435546875e-05,False,10000,93989
976,0.0001366138458251953,2.6226043701171875e-06,1.049041748046875e-05,True,10000,24916
977,0.00017070770263671875,3.337860107421875e-06,1.3113021850585938e-05,False,10000,34771
978,5.364418029785156e-05,3.337860107421875e-06,5.7220458984375e-06,True,10000,11308
979,0.00038695335388183594,3.337860107421875e-06,1.811981201171875e-05,False,10000,80971
980,8.225440979003906e-05,3.337860107421875e-06,9.298324584960938e-06,True,10000,16743
981,6.818771362304688e-05,2.86102294921875e-06,7.3909759521484375e-06,False,10000,13177
982,0.00010633468627929688,3.0994415283203125e-06,9.5367431640625e-06,True,10000,20721
983,0.0002219676971435547,3.814697265625e-06,1.2159347534179688e-05,False,10000,45988
984,0.0002543926239013672,3.0994415283203125e-06,1.621246337890625e-05,True,10000,53259
985,0.0004284381866455078,3.0994415283203125e-06,2.4080276489257812e-05,False,10000,92423
986,0.0002841949462890625,3.5762786865234375e-06,1.5020370483398438e-05,True,10000,58039
987,1.4543533325195312e-05,3.337860107421875e-06,7.152557373046875e-06,False,10000,3016
988,0.00015997886657714844,3.0994415283203125e-06,1.3113021850585938e-05,True,10000,33471
989,8.7738037109375e-05,3.337860107421875e-06,8.106231689453125e-06,False,10000,19055
990,0.00028514862060546875,3.337860107421875e-06,1.4543533325195312e-05,True,10000,58907
991,5.91278076171875e-05,3.0994415283203125e-06,5.9604644775390625e-06,False,10000,12058
992,0.00017261505126953125,3.337860107421875e-06,1.239776611328125e-05,True,10000,33971
993,0.0003399848937988281,3.337860107421875e-06,1.9311904907226562e-05,False,10000,71217
994,0.00016760826110839844,3.5762786865234375e-06,9.775161743164062e-06,True,10000,35371
995,0.0003974437713623047,3.337860107421875e-06,2.1219253540039062e-05,False,10000,85210
996,0.0001671314239501953,3.337860107421875e-06,1.1920928955078125e-05,True,10000,32868
997,0.00036644935607910156,3.337860107421875e-06,1.9550323486328125e-05,False,10000,75322
998,0.00031948089599609375,3.0994415283203125e-06,1.8596649169921875e-05,True,10000,67148
999,6.699562072753906e-05,3.0994415283203125e-06,9.059906005859375e-06,False,10000,13828
